PROJ_ID,SAMP_NO,UTM_ZONE,UTM_X,UTM_Y,ALB_X,ALB_Y,DD_X,DD_Y
"CFP5","0008",10,563844,6012114,1258557,1035118,-122.02005,54.253
"CFP5","0009",10,567883,6012436,1262569,1035611,-121.958,54.25537
"CFP5","0010",10,588340,6000933,1283448,1024945,-121.64745,54.14889
"CFP5","0011",10,570740,6018314,1265167,1041622,-121.91275,54.3078
"CFP5","0012",10,570221,6015539,1264767,1038819,-121.92139,54.28294
"CFP5","0013",10,584151,6003226,1279175,1027066,-121.71093,54.1702
"CFP5","0014",10,579300,6005437,1274246,1029078,-121.78464,54.19084
"CFP5","0015",10,573556,6002268,1268656,1025660,-121.87342,54.16322
"CFP5","0016",10,543669,6006456,1238688,1028597,-122.33052,54.20427
"CFP5","0017",10,583263,6001756,1278353,1025556,-121.72493,54.15714
"CFP5","0018",10,560561,6012355,1255274,1035221,-122.0704,54.25556
"CFP5","0019",10,569493,6007958,1264364,1031191,-121.93433,54.21492
"CFP5","0020",10,569243,6016384,1263757,1039625,-121.9362,54.29067
"CFP5","0021",10,541863,6013454,1236591,1035534,-122.35722,54.26731
"CFP5","0023",10,569249,6011671,1263963,1034902,-121.93721,54.24832
"CFP5","0024",10,557286,6013195,1251974,1035925,-122.1205,54.26349
"CFP5","0025",10,549271,6010518,1244099,1032904,-122.24398,54.24026
"CFP5","0026",10,603760,5990962,1299241,1015603,-121.41487,54.05643
"CFP5","0027",10,538424,6022312,1232786,1044267,-122.40889,54.34719
"CFP5","0028",10,572017,6006048,1266961,1029383,-121.89609,54.1974
"CFP5","0029",10,532271,6004729,1227401,1026385,-122.50543,54.18959
"CFP5","0030",10,539675,6020844,1234096,1042848,-122.38983,54.3339
"CFP5","0031",10,575238,6006609,1270148,1030081,-121.84658,54.20198
"CFP5","0032",10,538097,6021525,1232494,1043464,-122.41401,54.34014
"CFP5","0033",10,572408,6017555,1266861,1040932,-121.88732,54.30075
"CFP5","0034",10,561633,6009201,1256477,1032105,-122.05459,54.22709
"CFP5","0035",10,553507,6008624,1248402,1031185,-122.17932,54.22282
"CFP5","0036",10,567360,6012057,1262064,1035209,-121.96611,54.25203
"DDCA","0018",10,559640,6150626,1248490,1173753,-122.05592,55.4981
"DDCA","0020",10,575757,6159553,1264180,1183373,-121.7984,55.57606
"DDCA","0022",10,553818,6124599,1243789,1147427,-122.15307,55.26492
"DDCA","0028",10,610848,6100828,1301640,1125996,-121.26525,55.04188
"DDCA","0047",10,537248,6193963,1224332,1216236,-122.40446,55.8897
"DDCA","0050",10,564705,6137771,1254083,1161084,-121.97875,55.38196
"DDCA","0051",10,572910,6125584,1262778,1149215,-121.85244,55.27131
"DDCA","0052",10,622315,6108648,1312738,1134311,-121.08255,55.10943
"DDCA","0053",10,555444,6146184,1244495,1169125,-122.12322,55.45867
"DDCA","0054",10,567653,6112715,1258083,1136099,-121.93824,55.15645
"DDCA","0056",10,551261,6121423,1241374,1144137,-122.1939,55.23666
"DDCB","0030",10,537098,6202907,1223804,1225190,-122.40562,55.97006
"DDCB","0040",10,580695,6155443,1269276,1179462,-121.7213,55.53835
"DDCB","0062",10,519563,6179411,1207316,1200910,-122.68825,55.75998
"DDCB","0064",10,505493,6185295,1193038,1206212,-122.91234,55.81321
"DDCB","0079",10,559889,6138873,1249236,1161986,-122.0545,55.39247
"DDCB","0080",10,553136,6146185,1242194,1169029,-122.15972,55.45894
"DME1","0003",10,704173,5561240,1418047,589799,-120.1409,50.16815
"DME1","0004",10,699999,5469581,1417961,498081,-120.24634,49.34612
"DME1","0005",10,681122,5446862,1400100,474561,-120.51624,49.14785
"DME1","0006",10,691368,5518585,1407151,546621,-120.34121,49.78919
"DME1","0007",10,652791,5462420,1371078,488827,-120.89852,49.2954
"DME1","0008",10,668248,5462862,1386515,489955,-120.68592,49.29531
"DME1","0009",10,687364,5557113,1401442,584931,-120.37803,50.13663
"DME1","0010",10,664929,5567113,1378592,593934,-120.68735,50.23315
"DME1","0011",10,663888,5495412,1380715,522259,-120.73238,49.58906
"DME1","0012",10,677858,5515044,1393808,542485,-120.53034,49.76153
"DME1","0013",10,658401,5566677,1372090,593211,-120.77901,50.23102
"DME1","0014",10,632883,5530054,1348202,555496,-121.14931,49.90809
"DME1","0015",10,706839,5483160,1424192,511942,-120.14521,49.46583
"DME1","0016",10,672728,5456060,1391296,483366,-120.6273,49.23294
"DME1","0017",10,708522,5452514,1427246,481432,-120.13804,49.18994
"DME1","0018",10,645160,5487618,1362337,513648,-120.9942,49.52378
"DME1","0019",10,703211,5475930,1420888,504562,-120.19893,49.4021
"DME1","0020",10,634128,5581178,1347210,606643,-121.11398,50.36737
"DME1","0024",10,689334,5536145,1404339,564070,-120.36085,49.94761
"DME1","0025",10,697821,5516337,1413699,544664,-120.25281,49.76691
"DME1","0026",10,703523,5578087,1416650,606603,-120.14094,50.3197
"DME1","0027",10,637686,5510481,1353861,536153,-121.08939,49.73105
"DME1","0028",10,676584,5530700,1391842,558066,-120.54089,49.90259
"DME1","0029",10,636596,5564976,1350384,590556,-121.08515,50.22117
"DME1","0030",10,667025,5529397,1382348,556342,-120.67446,49.89363
"DME1","0031",10,661779,5562061,1375668,588746,-120.73364,50.18862
"DME1","0032",10,628941,5577003,1342211,602243,-121.18831,50.331
"DME1","0033",10,651866,5500328,1368481,526637,-120.89669,49.63639
"DME1","0034",10,656163,5539016,1371071,565472,-120.82168,49.98301
"DME1","0035",10,286389,5486283,1003638,497250,-125.94982,49.49154
"DME1","0036",10,633889,5548506,1348400,573977,-121.12887,50.07373
"DME1","0037",10,646218,5475010,1363950,501106,-120.98424,49.41019
"DME1","0038",10,663435,5572378,1376868,599130,-120.70601,50.28088
"DME1","0039",10,657006,5583151,1369973,609615,-120.7917,50.37944
"DME1","0040",10,641320,5550962,1355717,576757,-121.02417,50.09409
"DME1","0043",10,668748,5516461,1384642,543496,-120.65611,49.77689
"DME1","0044",10,641898,5584217,1354837,610020,-121.00366,50.39286
"DME1","0045",10,669354,5481050,1386814,508162,-120.66298,49.45848
"DME1","0046",10,685472,5510396,1401623,538181,-120.42694,49.71747
"DME1","0047",10,639265,5482801,1356655,508578,-121.0773,49.48186
"DME1","0048",10,655220,5569638,1368783,596031,-120.82236,50.25847
"DME1","0049",10,655033,5542276,1369799,568680,-120.8361,50.01261
"DME1","0050",10,671626,5464685,1389812,491926,-120.63871,49.31077
"DME1","0051",10,621372,5570751,1334923,595664,-121.29662,50.2764
"DME1","0052",10,653137,5585819,1365992,612113,-120.84499,50.40444
"DME1","0053",10,699865,5473219,1417665,501706,-120.24635,49.37885
"DME1","0054",10,698611,5480692,1416077,509110,-120.25988,49.44641
"DME1","0055",10,285556,5554378,1000081,565229,-125.99887,50.10289
"DME1","0056",10,704561,5494981,1421387,523641,-120.17048,49.5728
"DME1","0057",10,702619,5532525,1417772,561045,-120.1778,49.91073
"DME1","0058",10,671363,5586238,1384175,613331,-120.58855,50.40317
"DME1","0059",10,687117,5482745,1404496,510645,-120.41731,49.4685
"DME1","0060",10,674475,5559795,1388449,587041,-120.557,50.16465
"DME1","0063",10,667986,5553086,1382263,580051,-120.65073,50.10624
"DME1","0064",10,640909,5582578,1353921,608338,-121.01818,50.37836
"DME1","0065",10,707468,5486633,1424665,515437,-120.13472,49.49681
"DME1","0066",10,676121,5509134,1392334,536505,-120.55711,49.70893
"DME1","0067",10,650882,5473782,1368667,500086,-120.92047,49.39802
"DME1","0068",10,699073,5572347,1412461,600671,-120.20639,50.26966
"DME1","0069",10,667811,5537830,1382761,564801,-120.65985,49.96919
"DME1","0070",10,702699,5469705,1420655,498326,-120.20914,49.34634
"DME1","0071",10,623475,5566214,1337222,591220,-121.26859,50.23518
"DME1","0072",10,666631,5587754,1379383,614638,-120.6544,50.41815
"DME1","0073",10,686332,5505675,1402692,533505,-120.41728,49.67478
"DME1","0074",10,706867,5486454,1424072,515232,-120.14311,49.49542
"DME1","0075",10,288829,5561977,1003045,572954,-125.95737,50.17232
"DME1","0076",10,710668,5491016,1427667,519956,-120.08825,49.53509
"DME1","0077",10,652449,5470394,1370384,496773,-120.90017,49.36717
"DME1","0078",10,288036,5484907,1005340,495942,-125.92636,49.47976
"DME1","0079",10,687574,5481839,1404994,509761,-120.41143,49.46022
"DME1","0080",10,668793,5560443,1382745,587438,-120.63619,50.17212
"DME1","0084",10,681903,5455020,1400518,482738,-120.50184,49.22094
"DME1","0085",10,693695,5462253,1411986,490485,-120.33659,49.28231
"DME1","0086",10,688249,5462752,1406519,490739,-120.41115,49.2885
"DME1","0087",10,647400,5472536,1365241,498688,-120.96888,49.38767
"DME1","0088",10,692886,5575505,1406142,603553,-120.29151,50.30009
"DME1","0089",10,683979,5568457,1397559,596116,-120.41986,50.2396
"DME1","0090",10,651020,5525867,1366511,552109,-120.8985,49.86615
"DME1","0091",10,624121,5572615,1337588,597647,-121.25744,50.29259
"DME1","0092",10,639785,5537445,1354776,563183,-121.05055,49.97295
"DME1","0093",10,698371,5471577,1416245,500000,-120.26772,49.36458
"DME1","0094",10,647966,5523283,1363573,549394,-120.94195,49.84369
"DME1","0095",10,647757,5586412,1360593,612470,-120.92041,50.41114
"DME1","0096",10,691490,5446896,1410467,475060,-120.37419,49.14501
"DME1","0097",10,677709,5493672,1394607,521135,-120.54211,49.56952
"DME1","0098",10,657862,5471513,1375747,498130,-120.82523,49.37585
"DME1","0099",10,677895,5495563,1394709,523032,-120.53868,49.58646
"DME1","0100",10,671011,5510872,1387150,538014,-120.62716,49.72602
"DME1","0104",10,707922,5461032,1426265,489905,-120.14184,49.26667
"DME1","0105",10,636482,5579575,1349631,605143,-121.08149,50.35242
"DME1","0106",10,694429,5494215,1411294,522423,-120.31085,49.56926
"DME1","0107",10,657734,5478082,1375328,504683,-120.82439,49.43493
"DME1","0108",10,707196,5555335,1421329,584034,-120.10183,50.11406
"DME1","0109",10,658163,5565823,1371890,592347,-120.7827,50.2234
"DME1","0110",10,702948,5475773,1420633,504394,-120.20262,49.40078
"DME1","0111",10,625697,5570247,1339266,595348,-121.23611,50.27096
"DME1","0112",10,676922,5531145,1392160,558525,-120.53598,49.90649
"DME1","0113",10,707227,5465861,1425354,494693,-120.14887,49.31029
"DME1","0114",10,650265,5517164,1366139,543382,-120.91238,49.78811
"DME1","0115",10,638578,5580401,1351688,606060,-121.05174,50.35935
"DME1","0116",10,698747,5461437,1417074,489897,-120.2676,49.27336
"DME1","0117",10,653878,5550427,1368286,576773,-120.84895,50.08616
"DME1","0118",10,641257,5474430,1359015,500308,-121.0528,49.40615
"DME1","0119",10,661346,5543058,1376072,569739,-120.74773,50.01796
"DME1","0120",10,660103,5477708,1377713,504414,-120.79189,49.43095
"DME1","0123",10,642533,5477651,1360149,503580,-121.03407,49.43481
"DME1","0124",10,686534,5527557,1401923,555368,-120.40398,49.87133
"DME1","0125",10,661786,5456731,1380324,483548,-120.77721,49.24195
"DME1","0126",10,667575,5481436,1385019,508468,-120.68734,49.46244
"DME1","0127",10,658395,5459787,1376798,486448,-120.82255,49.27031
"DME1","0128",10,678139,5498653,1394816,526128,-120.53391,49.61415
"DME1","0129",10,709103,5465364,1427251,494282,-120.12337,49.30519
"DME1","0130",10,625723,5592524,1338320,617619,-121.22831,50.47121
"DME1","0131",10,662067,5548032,1376573,574741,-120.73557,50.06247
"DME1","0132",10,678025,5437570,1397416,465150,-120.56277,49.06524
"DME1","0133",10,659752,5547272,1374294,573879,-120.76821,50.05626
"DME1","0134",10,657264,5494594,1374129,521149,-120.82429,49.58346
"DME1","0135",10,711589,5486848,1428774,515837,-120.07777,49.49733
"DME1","0136",10,691778,5468849,1409775,496982,-120.35975,49.34218
"DME1","0137",10,696527,5463603,1414757,491959,-120.29703,49.29354
"DME1","0138",10,666318,5504477,1382743,531420,-120.69494,49.66987
"DME1","0139",10,660618,5531414,1375857,558074,-120.76275,49.91351
"DME1","0140",10,652671,5543569,1367382,569868,-120.86854,50.02484
"DME1","0144",10,684345,5498849,1401010,526600,-120.44799,49.61405
"DME1","0156",10,673727,5480844,1391195,508150,-120.60278,49.45539
"DME2","0001",10,656009,5467001,1374093,493543,-120.85251,49.33577
"DME2","0002",10,686003,5450997,1404797,478906,-120.44746,49.18355
"DME2","0003",10,700003,5459004,1418438,487525,-120.25158,49.25109
"DME2","0004",10,702005,5458997,1420440,487608,-120.2241,49.25037
"DME2","0005",10,704001,5459000,1422436,487701,-120.19671,49.24973
"DME2","0006",10,708000,5494988,1424823,523802,-120.12298,49.57169
"DME2","0007",10,710003,5500999,1426556,529893,-120.0921,49.625
"DME2","0008",10,627995,5548997,1342489,574210,-121.21103,50.07945
"DME2","0009",10,634000,5524998,1349540,550493,-121.1355,49.86239
"DME2","0010",10,635996,5529005,1351359,554584,-121.10634,49.89796
"DME2","0011",10,636005,5551003,1350405,576565,-121.09843,50.0957
"DME2","0012",10,638002,5529000,1353364,554667,-121.07842,49.89746
"DME2","0013",10,638002,5532999,1353189,558663,-121.077,49.9334
"DME2","0014",10,638003,5543007,1352751,568663,-121.07339,50.02337
"DME2","0015",10,644002,5501011,1360590,526972,-121.00529,49.64445
"DME2","0016",10,643993,5519006,1359790,544946,-120.99877,49.80621
"DME2","0017",10,645998,5468999,1363994,495095,-120.98949,49.35621
"DME2","0018",10,645998,5505004,1362409,531048,-120.97617,49.67987
"DME2","0019",10,647996,5493001,1364935,519149,-120.95302,49.57148
"DME2","0020",10,649999,5496994,1366761,523225,-120.92381,49.60688
"DME2","0021",10,650004,5525004,1365534,551202,-120.91297,49.85865
"DME2","0022",10,654001,5509005,1370232,535397,-120.86373,49.71384
"DME2","0023",10,659998,5537000,1374992,563627,-120.76906,49.96388
"DME2","0024",10,664009,5543003,1378735,569801,-120.71061,50.01674
"DME2","0025",10,670003,5557000,1384105,584051,-120.6208,50.14084
"DME2","0026",10,671992,5556997,1386092,584136,-120.59299,50.14024
"DME2","0027",10,675997,5534998,1391065,562333,-120.54709,49.94139
"DME2","0028",10,685995,5517007,1401852,544807,-120.41654,49.77671
"DME2","0029",10,687994,5508998,1404206,536897,-120.39266,49.70412
"DME2","0030",10,687997,5516996,1403853,544885,-120.38876,49.77598
"DME2","0031",10,694000,5465000,1412168,493240,-120.33106,49.3069
"DME2","0032",10,694008,5521002,1409682,549153,-120.30337,49.81006
"DME2","0033",10,697993,5521000,1413663,549328,-120.24805,49.80875
"DME2","0034",10,702004,5461005,1420349,489612,-120.2231,49.26841
"DME2","0035",10,706010,5583000,1418915,611623,-120.10336,50.36297
"DME2","0036",10,707999,5554999,1422146,583734,-120.0908,50.11076
"DME2","0037",10,709996,5557009,1424051,585831,-120.0618,50.12811
"DMHA","0011",10,576120,5718018,1283373,741028,-121.90075,51.60805
"DMHA","0014",10,571460,5662451,1281111,685218,-121.97921,51.10908
"DMHA","0015",10,558465,5677165,1267507,699385,-122.16242,51.24285
"DMHA","0016",10,555870,5700988,1263896,723117,-122.19585,51.45731
"DMHA","0045",10,591658,5755749,1297252,779465,-121.66647,51.94489
"DMHA","0046",10,567333,5686884,1275942,709491,-122.03355,51.32926
"DMHA","0051",10,567574,5715753,1274942,738396,-122.02459,51.58878
"DMHA","0052",10,589692,5743953,1295798,767571,-121.69814,51.83918
"DMHA","0062",10,596219,5746941,1302181,770842,-121.60259,51.86496
"DMHA","0087",10,558369,5704338,1266246,726577,-122.15934,51.48718
"DMHA","0097",10,582301,5743937,1288426,767239,-121.80538,51.84018
"DVA1","0008",10,355084,5972688,1052155,986776,-125.20474,53.88238
"DVA1","0009",10,462811,5929819,1161344,948376,-123.56086,53.51599
"DVA1","0013",10,389807,6015935,1084927,1031584,-124.6925,54.27944
"DVA1","0016",10,381687,5897785,1081828,912854,-124.77191,53.21619
"DVA1","0019",10,338231,5891703,1038768,904932,-125.41909,53.15012
"DVA1","0020",10,369828,5961724,1067312,976415,-124.97594,53.7878
"DVA1","0024",10,420572,5942746,1118691,959545,-124.20106,53.62748
"DVA1","0025",10,399008,5895150,1099206,910944,-124.51177,53.19608
"DVA1","0026",10,449311,5937310,1147569,955312,-123.76565,53.58219
"DVA1","0027",10,464715,6000004,1160264,1018794,-123.5402,54.14693
"DVA1","0028",10,412978,5983362,1109402,999925,-124.32733,53.99124
"DVA1","0029",10,363046,5916808,1062447,931126,-125.0591,53.38259
"DVA1","0030",10,370771,6002189,1066539,1017002,-124.97879,54.15152
"DVA1","0031",10,406092,5908276,1105714,924394,-124.40964,53.31533
"DVA1","0032",10,413263,5938142,1111601,954622,-124.31026,53.58494
"DVA1","0033",10,411612,5953547,1109303,969989,-124.33958,53.72309
"DVA1","0034",10,414183,5952636,1111904,969185,-124.30038,53.71534
"DVA1","0035",10,397755,5901322,1097697,917075,-124.53249,53.2513
"DVA1","0037",10,386391,5916529,1085728,931832,-124.70819,53.38563
"DVA1","0040",10,423721,5955438,1121293,972397,-124.15657,53.742
"DVA1","0041",10,407934,5921337,1106999,937558,-124.3858,53.43302
"DVA1","0042",10,434846,5998071,1130574,1015592,-123.99701,54.12664
"DVA1","0043",10,407383,5941173,1105611,957411,-124.39996,53.61117
"DVA1","0044",10,355702,5980179,1052454,994308,-125.19888,53.94983
"DVA1","0045",10,466876,5962825,1163996,981624,-123.50308,53.81292
"DVA1","0046",10,376393,5910138,1076031,925007,-124.85595,53.32596
"DVA1","0047",10,455458,5930824,1153972,949072,-123.67188,53.52445
"DVA1","0048",10,345216,5933709,1043965,947306,-125.33526,53.52946
"DVA1","0049",10,433088,5956642,1130579,973999,-124.01482,53.75411
"DVA1","0050",10,388436,5981389,1085025,996908,-124.70079,53.96879
"DVA1","0051",10,341305,5876632,1042464,889965,-125.36572,53.01568
"DVA1","0052",10,344170,5897160,1044459,910648,-125.33302,53.2009
"DVA1","0053",10,447422,5951816,1145071,969769,-123.79664,53.71238
"DVA1","0054",10,364559,5997545,1060545,1012084,-125.07176,54.1082
"DVA1","0055",10,398084,5958431,1095613,974311,-124.54613,53.76451
"DVA1","0056",10,355886,5894460,1056250,908436,-125.15653,53.17995
"DVA1","0057",10,315129,5876139,1016394,888372,-125.7552,53.00285
"DVA1","0058",10,367941,5918908,1067237,933437,-124.98644,53.40271
"DVA1","0059",10,458268,5963989,1155366,982427,-123.63397,53.82276
"DVA1","0060",10,387299,5902555,1087222,917869,-124.68958,53.26026
"DVA1","0061",10,379941,6003422,1075625,1018626,-124.83895,54.16482
"DVA1","0062",10,367128,5894785,1067442,909235,-124.98856,53.18579
"DVA1","0063",10,332313,5879927,1033363,892887,-125.50135,53.04252
"DVA1","0064",10,387388,5885619,1088024,900905,-124.68228,53.1081
"DVA1","0065",10,403930,5971012,1100907,987166,-124.46141,53.87867
"DVA1","0066",10,428345,5958149,1125787,975309,-124.0871,53.76702
"DVA1","0067",10,366812,5977298,1063648,991892,-125.02844,53.92693
"DVA1","0069",10,396068,5925131,1095011,940859,-124.56559,53.46491
"DVA1","0070",10,449959,5943198,1147965,961240,-123.75682,53.63517
"IFPA","0001",10,412255,6001734,1107902,1018306,-124.34369,54.1562
"IFPA","0002",10,404385,5948643,1102307,964770,-124.44756,53.67776
"IFPA","0003",10,412829,5927834,1111604,944275,-124.31394,53.49224
"IFPA","0004",10,452623,5994321,1148452,1012587,-123.72443,54.09489
"IFPA","0005",10,463773,5945111,1161655,963741,-123.54812,53.6535
"IFPA","0006",10,368674,5881693,1069533,896185,-124.96008,53.06856
"IFPA","0007",10,403683,5955692,1101309,971804,-124.46038,53.74097
"IFPA","0010",10,434959,5960471,1132281,977916,-123.98727,53.78876
"IFPA","0011",10,391438,5957417,1089032,973014,-124.64655,53.75406
"IFPA","0012",10,400533,5949912,1098414,965878,-124.50626,53.68844
"IFPA","0014",10,373438,5958677,1071038,973515,-124.91993,53.76132
"IFPA","0015",10,343049,5879959,1044063,893370,-125.34137,53.04607
"IFPA","0017",10,347054,5932220,1045859,945892,-125.30684,53.51663
"IFPA","0018",10,379911,5900955,1079925,915955,-124.79968,53.24427
"IFPA","0021",10,366108,5887319,1066739,901713,-125.00069,53.11847
"IFPA","0022",10,460806,5946044,1158657,964551,-123.59314,53.66168
"IFPA","0023",10,408215,5908889,1107805,925098,-124.37795,53.32122
"IFPA","0036",10,455218,5946584,1153064,964856,-123.67777,53.66608
"IFPA","0038",10,382499,5978446,1079233,993708,-124.79011,53.94105
"IFPA","0039",10,395047,5971999,1092012,987779,-124.59682,53.88582
"IFPA","0068",10,409154,6013493,1104313,1029958,-124.3947,54.2613
"INT1","0001",11,321446,5702853,1445765,735322,-119.56966,51.44867
"INT1","0002",11,316871,5706618,1440760,738488,-119.63737,51.48103
"INT1","0003",11,349200,5706992,1472739,742920,-119.17234,51.49393
"INT1","0004",11,324637,5711326,1447861,744141,-119.52799,51.52578
"INT1","0005",11,323885,5681817,1450824,714729,-119.52418,51.26046
"INT1","0007",11,345002,5684394,1471424,719940,-119.2229,51.28975
"INT1","0008",11,298795,5671690,1427235,701525,-119.87765,51.16121
"INT1","0009",11,329467,5702403,1453768,735881,-119.45412,51.4471
"INT1","0010",11,346336,5700158,1470762,735770,-119.2106,51.43176
"INT1","0011",11,337155,5701130,1461544,735582,-119.343,51.43793
"INT1","0012",11,319100,5645626,1450624,678182,-119.57456,50.93385
"INT1","0013",11,320438,5666164,1449374,698748,-119.5657,51.11878
"INT1","0014",11,315484,5644793,1447145,676902,-119.62554,50.92523
"INT1","0015",11,325734,5701252,1450214,734269,-119.50723,51.43562
"INT1","0016",11,333035,5700301,1457567,734241,-119.40183,51.42928
"INT1","0017",11,321790,5662124,1451220,694905,-119.54442,51.08291
"INT1","0018",11,311776,5659483,1441628,691027,-119.68585,51.05599
"INT1","0019",11,340030,5708136,1463511,742905,-119.30484,51.50169
"INT1","0020",11,315229,5678601,1442651,710449,-119.64645,51.22884
"INT1","0021",11,326117,5700892,1450639,733960,-119.50154,51.43251
"INT1","0022",11,325975,5695696,1451151,728779,-119.50104,51.38578
"INT1","0023",11,326564,5694914,1451833,728076,-119.4922,51.37894
"INT1","0024",11,320379,5661137,1449946,693748,-119.56405,51.0736
"INT1","0025",11,337106,5692026,1462640,726531,-119.33954,51.35612
"INT1","0026",11,322915,5667088,1451712,699976,-119.53081,51.12784
"INT1","0027",11,303483,5671064,1431958,701490,-119.81035,51.15722
"INT1","0028",11,304055,5641418,1436240,672120,-119.78616,50.89115
"INT1","0029",11,315250,5653404,1445833,685424,-119.63324,51.0025
"INT1","0030",11,342387,5707110,1465975,742181,-119.27046,51.49313
"INT1","0031",11,312085,5637749,1444658,669481,-119.67023,50.86085
"INT1","0032",11,303235,5656345,1433557,686841,-119.80588,51.02494
"INT1","0033",11,311442,5657334,1441567,688851,-119.68949,51.03657
"INT1","0034",11,320081,5684196,1446756,716615,-119.57985,51.28065
"INT1","0035",11,303974,5650996,1434960,681621,-119.79246,50.97715
"INT1","0036",11,298701,5674548,1426784,704352,-119.88059,51.18685
"INT1","0037",11,310758,5647493,1442122,678992,-119.69412,50.94795
"INT1","0038",11,318445,5681021,1445534,713256,-119.60166,51.25161
"INT1","0039",11,311373,5640486,1443610,672110,-119.68174,50.88521
"INT1","0040",11,325359,5710050,1448737,742964,-119.51696,51.51455
"INT1","0041",11,331194,5697846,1456051,731571,-119.42713,51.40668
"INT1","0042",11,307004,5673783,1435106,704632,-119.76152,51.18284
"INT1","0043",11,337390,5702313,1461628,736787,-119.34017,51.44862
"INT1","0044",11,303196,5648976,1434442,679518,-119.80244,50.95874
"INT1","0045",11,298716,5660660,1428539,690560,-119.87262,51.06212
"INT1","0046",11,313192,5661923,1442725,693628,-119.66694,51.07837
"INT1","0047",11,325704,5690381,1451551,723465,-119.50231,51.33796
"INT1","0049",11,326582,5687831,1452741,721042,-119.48848,51.31532
"INT1","0050",11,302962,5667068,1431943,697456,-119.81561,51.12115
"INT1","0051",11,342264,5708555,1465671,743602,-119.27288,51.50609
"INT1","0052",11,325964,5707473,1449660,740479,-119.50698,51.49158
"INT1","0053",11,328208,5694996,1453451,728364,-119.46864,51.38018
"INT1","0054",11,322431,5685436,1448929,718142,-119.5468,51.29253
"INT1","0055",11,325839,5688046,1451978,721162,-119.49924,51.31702
"INT1","0056",11,299381,5654697,1429945,684722,-119.85984,51.00881
"INT1","0057",11,319474,5662032,1448937,694523,-119.5774,51.08135
"INT1","0058",11,323097,5674677,1450940,707537,-119.53194,51.19608
"INT1","0059",11,318213,5648197,1449422,680624,-119.58846,50.95667
"INT1","0060",11,313823,5672329,1442045,704042,-119.66331,51.17204
"INT1","0061",11,302145,5674818,1430162,705052,-119.83152,51.19048
"INT1","0062",11,298466,5673452,1426688,703234,-119.88334,51.17692
"INT1","0063",11,320291,5708708,1443885,740994,-119.58924,51.5009
"INT1","0064",11,301669,5667156,1430651,697382,-119.8341,51.1215
"INT1","0065",11,309218,5664723,1438436,695911,-119.72508,51.10221
"INT1","0066",11,350170,5701772,1474357,737855,-119.15617,51.44728
"INT1","0067",11,308436,5637750,1441041,669026,-119.72203,50.85967
"INT1","0068",11,311750,5673397,1439857,704843,-119.69349,51.18095
"INT1","0069",11,321357,5677631,1448845,710254,-119.55829,51.22208
"INT1","0070",11,305010,5656136,1435343,686855,-119.78048,51.02366
"INT1","0071",11,314612,5663528,1443931,695400,-119.64751,51.09325
"INT1","0072",11,307328,5662556,1436835,693522,-119.75088,51.08211
"INT1","0073",11,299175,5668131,1428058,698038,-119.87023,51.12939
"INT1","0204",11,307645,5646790,1439125,677904,-119.73801,50.94061
"INT1","0208",11,346738,5710693,1469834,746288,-119.20939,51.52652
"INT1","0209",11,324279,5683278,1451031,716230,-119.51926,51.27371
"INT1","0211",11,302023,5645178,1433755,675599,-119.81706,50.92422
"INT1","0215",11,338049,5685061,1464451,719729,-119.32283,51.29381
"INT2","0001",11,316283,5660017,1446027,692122,-119.62189,51.06224
"INT2","0002",11,314584,5660838,1444241,692724,-119.64652,51.06907
"INT2","0003",11,316384,5680573,1443548,712553,-119.63094,51.24693
"INT2","0004",11,331463,5678653,1458730,712537,-119.41419,51.23433
"INT2","0005",11,313935,5677872,1441461,709562,-119.66458,51.22186
"INT2","0006",11,323200,5658824,1453032,691804,-119.52269,51.0537
"INT2","0007",11,317934,5707805,1441664,739801,-119.62269,51.49203
"INT2","0008",11,338032,5694551,1463240,729156,-119.3274,51.37907
"INT2","0009",11,312393,5680873,1439556,712350,-119.68821,51.24832
"INT2","0010",11,307703,5669374,1436352,700340,-119.74917,51.14347
"INT2","1111",11,302961,5639929,1435342,670504,-119.80089,50.8774
"INT2","2222",11,328853,5677983,1456228,711544,-119.45122,51.22754
"LGMA","0016",,,,,,0,0
"LGMA","0017",,,,,,0,0
"LGMA","0018",,,,,,0,0
"LGMA","0022",,,,,,0,0
"LGMA","0023",,,,,,0,0
"LGMA","0027",,,,,,0,0
"LGMA","0038",,,,,,0,0
"LGMA","0041",,,,,,0,0
"LGMA","0043",,,,,,0,0
"LGMA","0048",,,,,,0,0
"LGMA","0054",,,,,,0,0
"LGMA","0058",,,,,,0,0
"LGMA","0059",,,,,,0,0
"LGMA","0060",,,,,,0,0
"LGMA","0061",,,,,,0,0
"LGMA","0062",,,,,,0,0
"LGMA","0063",,,,,,0,0
"LGMA","0065",,,,,,0,0
"LGMA","0066",,,,,,0,0
"LGMA","0067",,,,,,0,0
"LGMA","0068",,,,,,0,0
"LGMA","0069",,,,,,0,0
"LGMA","0070",,,,,,0,0
"LGMA","0071",,,,,,0,0
"LGMA","0072",,,,,,0,0
"LGMA","0074",,,,,,0,0
"LGMA","0075",,,,,,0,0
"LGMA","0076",,,,,,0,0
"LGMA","0077",,,,,,0,0
"LGMA","0078",,,,,,0,0
"LGMA","0079",,,,,,0,0
"LGMA","0080",,,,,,0,0
"LGMA","0082",,,,,,0,0
