mukey,ssurgo_si_ft,ssurgo_si_base,n_components,ssurgo_si_m
421043,69.7506775067751,,6,21.260006504065
157902,62,,1,18.8976
2753712,47.5,,6,14.478
2437245,63,,2,19.2024
421545,64.8819188191882,,7,19.7760088560886
146435,63.2589641434263,,5,19.2813322709163
154230,92.5,,2,28.194
431416,70.0481586402266,,5,21.3506787535411
421798,58.9545454545455,,3,17.9693454545455
63918,57.6666666666667,,2,17.5768
2861535,62.25,,2,18.9738
431422,67.3333333333333,,1,20.5232
63110,67.5555555555556,,2,20.5909333333333
817648,45,,5,13.716
63227,59,,1,17.9832
294978,54.4317789291883,,5,16.5908062176166
294951,63.9685863874346,,5,19.4976251308901
2439239,37.6923076923077,,2,11.4886153846154
157916,62,,1,18.8976
421769,52.6559139784946,,5,16.0495225806452
63040,87.3333333333333,,2,26.6192
1708094,30.25,,2,9.2202
63322,93,,1,28.3464
422707,31.1538461538462,,2,9.49569230769231
63167,71,,1,21.6408
2438887,61.8105263157895,,5,18.8398484210526
2745751,65,,3,19.812
3424939,59.6774193548387,,3,18.1896774193548
2512560,38.5263157894737,,4,11.7428210526316
1859657,54.0294117647059,,4,16.4681647058824
3120308,74,,1,22.5552
63296,71.75,,2,21.8694
421526,62.640866873065,,6,19.0929362229102
817644,40,,7,12.192
431357,70.0243243243243,,5,21.3434140540541
1540896,46.2068965517241,,2,14.0838620689655
422709,65.8,,2,20.05584
2375532,54.6923076923077,,4,16.6702153846154
63323,93,,1,28.3464
150445,52.5,,1,16.002
422140,62.640866873065,,6,19.0929362229102
345970,60,,2,18.288
62123,67,,1,20.4216
421576,70.0481586402266,,5,21.3506787535411
3099740,55.3826366559486,,4,16.8806276527331
63433,78.962962962963,,2,24.0679111111111
2745721,37.6923076923077,,2,11.4886153846154
157842,27.5,,1,8.382
82993,40,,1,12.192
2561641,18.7619047619048,,3,5.71862857142857
157825,43.4545454545455,,4,13.2449454545455
61289,72,,1,21.9456
63291,62,,2,18.8976
62157,88.5405405405406,,2,26.9871567567568
422715,72.975,,4,22.24278
149345,61.7058823529412,,2,18.8079529411765
395837,69.9721254355401,,6,21.3275038327526
422674,72.975,,4,22.24278
421808,54.894495412844,,4,16.7318422018349
3312447,40,,1,12.192
817650,40,,3,12.192
154237,73.7692307692308,,2,22.4848615384615
3320454,40,,1,12.192
342863,50.6818181818182,,4,15.4478181818182
2745797,63.8,,5,19.44624
2745922,35,,1,10.668
3320432,68.5,,1,20.8788
63369,75.5,,1,23.0124
3120208,59.6774193548387,,3,18.1896774193548
2439262,71,,3,21.6408
2561673,65,,1,19.812
3120207,59.6774193548387,,3,18.1896774193548
157824,27.5,,1,8.382
2229507,42,,1,12.8016
435164,63.85,,4,19.46148
154218,91,,1,27.7368
63163,71,,1,21.6408
63373,75.5,,1,23.0124
150402,51,,2,15.5448
146394,68.2604166666667,,4,20.805775
817596,45,,4,13.716
150440,52,,1,15.8496
63358,63,,1,19.2024
361115,55.3333333333333,,1,16.8656
2375627,70.75,,2,21.5646
2441273,49.9583333333333,,5,15.2273
2745755,60.0412371134021,,6,18.300569072165
347838,54.7169811320755,,3,16.6777358490566
422685,52.1111111111111,,2,15.8834666666667
61305,61,,1,18.5928
63968,72,,1,21.9456
62213,72,,2,21.9456
295020,58.969696969697,,2,17.9739636363636
2437365,67.5,,1,20.574
422673,72.975,,4,22.24278
636478,68.3333333333333,,1,20.828
342862,51.5714285714286,,2,15.7189714285714
2375748,70.125,,2,21.3741
349317,35,,1,10.668
431406,70.8990228013029,,4,21.6100221498371
150396,50,,1,15.24
63520,77,,2,23.4696
2375818,65.1052631578947,,4,19.8440842105263
3340053,68.5831578947369,,5,20.9041465263158
3320433,33.25,,2,10.1346
157829,53.75,,3,16.383
150436,35.8333333333333,,2,10.922
157186,48,,1,14.6304
146508,68.6759002770083,,2,20.9324144044321
62272,59.3333333333333,,1,18.0848
3320437,68.5,,1,20.8788
2424644,26,,1,7.9248
2439261,73.5294117647059,,2,22.4117647058824
395839,70.0476190476191,,5,21.3505142857143
2440137,70,,1,21.336
154238,80.7777777777778,,3,24.6210666666667
2517428,32.5,,2,9.906
158053,35,,1,10.668
433662,62.6,,1,19.08048
422725,55.6503759398496,,4,16.9622345864662
347059,55,,1,16.764
294926,60,,1,18.288
291906,36,,1,10.9728
428037,67.5,,1,20.574
2437303,59.6774193548387,,3,18.1896774193548
422097,59.3809523809524,,2,18.0993142857143
422547,71.8297872340426,,2,21.8937191489362
2745923,35,,1,10.668
422694,70.8990228013029,,4,21.6100221498371
63061,68.625,,2,20.9169
422606,69.5,,1,21.1836
62155,93.3333333333333,,1,28.448
3423698,69,,1,21.0312
2745745,35,,1,10.668
154144,77,,2,23.4696
3439621,80,,1,24.384
2437343,65.7142857142857,,2,20.0297142857143
422281,45,,1,13.716
62086,74.3333333333333,,1,22.6568
64491,72,,1,21.9456
433660,62.6,,1,19.08048
63965,72,,1,21.9456
2561649,55.7358490566038,,4,16.9882867924528
63474,83.9565217391304,,3,25.589947826087
579836,54.6666666666667,,6,16.6624
395874,59.4576271186441,,2,18.1226847457627
2437344,65.7142857142857,,2,20.0297142857143
422614,70.0481586402266,,5,21.3506787535411
817609,45,,4,13.716
63314,73.25,,1,22.3266
2861521,61.4634146341463,,3,18.7340487804878
2216150,70,,1,21.336
2513757,66.25,,3,20.193
150448,52,,1,15.8496
63326,68,,1,20.7264
421044,69.8341968911917,,6,21.2854632124352
152194,52,,1,15.8496
2426911,40,,1,12.192
2513754,60.7142857142857,,4,18.5057142857143
396438,80.2564102564103,,2,24.4621538461539
63348,88.8260869565217,,2,27.0741913043478
431512,92.4444444444445,,2,28.1770666666667
63435,82.44,,2,25.127712
422759,86.5,,1,26.3652
396782,52,,1,15.8496
3320431,50,,1,15.24
154220,60,,1,18.288
63112,87.3333333333333,,2,26.6192
63374,64.468085106383,,2,19.6498723404255
3056567,35.8333333333333,,2,10.922
294915,54.7692307692308,,2,16.6936615384615
426264,71,,1,21.6408
157231,52.5,,1,16.002
157834,53.75,,2,16.383
157908,62,,1,18.8976
157904,62,,2,18.8976
3120200,65.7142857142857,,2,20.0297142857143
62898,72,,1,21.9456
2438933,44.1379310344828,,3,13.4532413793103
422254,44.25,,1,13.4874
85242,105.76404494382,,2,32.2368808988764
157846,27.5,,1,8.382
63272,66,,1,20.1168
721370,70,,1,21.336
157830,27.5,,1,8.382
422597,80,,1,24.384
422275,64,,1,19.5072
154231,89.5,,2,27.2796
64592,82.6,,1,25.17648
796653,35,,1,10.668
157843,62.5,,1,19.05
291909,70,,2,21.336
2518689,46,,1,14.0208
61301,72,,1,21.9456
62260,58.9411764705882,,2,17.9652705882353
62158,88.5405405405406,,2,26.9871567567568
422581,67.2127659574468,,2,20.4864510638298
2403779,35,,1,10.668
150403,29.5384615384615,,2,9.00332307692308
154221,90,,1,27.432
2504010,65,,1,19.812
63313,73.25,,1,22.3266
64488,70,,1,21.336
421740,65,,1,19.812
291775,61,,1,18.5928
2561778,65,,1,19.812
157906,62,,1,18.8976
150401,47,,1,14.3256
347057,70,,1,21.336
63336,58,,1,17.6784
150387,51,,1,15.5448
63346,96.71875,,2,29.479875
2745753,65,,3,19.812
1713084,55,,1,16.764
150414,47,,1,14.3256
150441,50,,1,15.24
349318,35,,1,10.668
62124,67,,1,20.4216
81213,80,,1,24.384
63053,82,,1,24.9936
2561707,70,,1,21.336
61299,72,,1,21.9456
62125,67,,1,20.4216
157817,27.5,,1,8.382
395154,63.5833333333333,,5,19.3802
1481495,64.839552238806,,7,19.7630955223881
1455426,63.7692307692308,,4,19.4368615384615
3385783,44.6036036036036,,7,13.5951783783784
2450821,67.9838709677419,,3,20.7214838709677
2496362,40.1818181818182,,3,12.2474181818182
1588029,61,,1,18.5928
431651,64.7596899224806,,5,19.7387534883721
627587,54.6666666666667,,6,16.6624
1702851,61.8809523809524,,5,18.8613142857143
3385787,33.5540540540541,,5,10.2272756756757
1611884,55.8285714285714,,5,17.0165485714286
3332041,54.5,,2,16.6116
415451,61.8263157894737,,4,18.8446610526316
625066,62.8380062305296,,8,19.1530242990654
3253824,63.3333333333333,,2,19.304
344552,52.8125,,3,16.09725
430023,65.5412541254125,,5,19.9769742574257
2686416,75.5,,1,23.0124
343032,56.0344827586207,,3,17.0793103448276
1588062,65.5648535564854,,5,19.9841673640167
431628,65.9952153110048,,5,20.1153416267943
155666,42.8913043478261,,2,13.0732695652174
415246,61.9692307692308,,8,18.8882215384615
3385786,62,,1,18.8976
146391,42,,1,12.8016
3385771,32.5953757225434,,6,9.93507052023121
343036,58.9655172413793,,2,17.9726896551724
2800263,63.9565217391304,,4,19.493947826087
3332053,47.0434782608696,,2,14.338852173913
1703077,27.5268817204301,,7,8.3901935483871
421096,58.1428571428572,,2,17.7219428571429
146396,54.5811518324607,,5,16.636335078534
625047,54.6666666666667,,6,16.6624
1014356,64.8888888888889,,2,19.7781333333333
1598809,64.7596899224806,,5,19.7387534883721
2686308,72,,1,21.9456
1383663,59,,1,17.9832
155727,43.0612244897959,,4,13.1250612244898
656081,63.719298245614,,4,19.4216421052632
415242,65.2510638297872,,8,19.8885242553192
2800246,62.7272727272727,,2,19.1192727272727
1588070,47.7916666666667,,4,14.5669
415481,65.271375464684,,6,19.8947152416357
79679,77.40625,,2,23.593425
155091,55.3947368421053,,3,16.8843157894737
1588117,54.4466019417476,,6,16.5953242718447
431298,62.640866873065,,6,19.0929362229102
345920,50,,1,15.24
154952,24.9047619047619,,3,7.59097142857143
625814,61.0925925925926,,3,18.6210222222222
1456954,51.9354838709678,,4,15.829935483871
1456973,65.5640495867769,,5,19.9839223140496
416366,62.1651376146789,,4,18.9479339449541
421054,72.975,,4,22.24278
627570,64.1,,6,19.53768
421008,64.368253968254,,5,19.6194438095238
1672284,45,,1,13.716
1455342,72.68,,6,22.152864
2686450,58,,1,17.6784
429853,65.5412541254125,,5,19.9769742574257
422432,59.0868055555556,,6,18.0096583333333
395254,40.1086956521739,,6,12.2251304347826
155533,58.586387434555,,4,17.8571308900524
1482737,64.839552238806,,7,19.7630955223881
1532140,15,,3,4.572
1455341,71.595,,4,21.822156
154987,55.7333333333333,,3,16.98752
348042,50,,1,15.24
149910,55.1666666666667,,4,16.8148
435338,62.4983713355049,,6,19.0495035830619
84604,74,,1,22.5552
342909,60.234375,,3,18.3594375
2861555,62.125,,3,18.9357
2686369,75.5,,1,23.0124
154953,56.8421052631579,,4,17.3254736842105
395293,63.8446601941748,,4,19.4598524271845
343651,52.8813559322034,,3,16.1182372881356
355807,62,,1,18.8976
343724,56.5441176470588,,3,17.2346470588235
1588060,58.2542372881356,,2,17.7558915254237
421145,52.0721649484536,,4,15.8715958762887
416401,55.8620689655172,,4,17.0267586206897
1014527,30,,1,9.144
627345,56.965811965812,,5,17.3631794871795
625023,64.368253968254,,5,19.6194438095238
1652226,92,,1,28.0416
431285,57.9107142857143,,3,17.6511857142857
2686397,77,,1,23.4696
347906,51.03,,4,15.553944
1014568,71,,1,21.6408
155183,64.1489361702128,,5,19.5525957446809
415881,71.536312849162,,4,21.8042681564246
61859,118,,1,35.9664
1014491,63.3333333333333,,2,19.304
625872,70.1538461538462,,5,21.3828923076923
355794,61,,2,18.5928
421143,69.8341968911917,,6,21.2854632124352
1014346,75.5,,1,23.0124
415193,37.7156626506024,,7,11.4957339759036
3253807,62,,1,18.8976
1457029,43.4324324324324,,4,13.2382054054054
342889,50,,1,15.24
421144,69.7417721518987,,5,21.2572921518987
1014522,54.5,,1,16.6116
627348,59.0868055555556,,6,18.0096583333333
1688304,41.7386363636364,,4,12.7219363636364
625880,64.7596899224806,,5,19.7387534883721
1455253,47.7916666666667,,4,14.5669
146395,68.4590163934426,,3,20.8663081967213
149600,53.6153846153846,,2,16.3419692307692
155746,34.1038961038961,,3,10.3948675324675
1014354,57.25,,2,17.4498
415880,71.046511627907,,4,21.654976744186
347943,66.3297872340426,,4,20.2173191489362
420969,62,,1,18.8976
1588053,61.218085106383,,4,18.6592723404255
154747,53.1875,,3,16.21155
625841,59.4427860696517,,6,18.1181611940299
415195,65.8108108108108,,6,20.0591351351351
347907,51.86,,4,15.806928
395231,58.8636363636364,,5,17.9416363636364
3385824,66,,1,20.1168
415468,42.7321428571429,,4,13.0247571428571
155725,35,,2,10.668
149360,68.3333333333333,,1,20.828
1014515,58.8333333333333,,2,17.9324
342894,56.2352941176471,,3,17.1405176470588
149523,67.5,,1,20.574
435137,64.1,,6,19.53768
627511,62.8380062305296,,8,19.1530242990654
1380245,62.9411764705882,,5,19.1844705882353
84783,86,,1,26.2128
1703098,47.5,,1,14.478
1014434,54.5,,1,16.6116
625820,62.8380062305296,,8,19.1530242990654
3119048,54.4322033898305,,5,16.5909355932203
149521,67.5,,1,20.574
149517,67.5,,1,20.574
431303,59.3809523809524,,2,18.0993142857143
79680,85.5,,1,26.0604
3385782,62,,1,18.8976
430020,70.182119205298,,6,21.3915099337748
421119,59.628762541806,,4,18.1748468227425
154031,50,,1,15.24
2604470,41.6651376146789,,5,12.6995339449541
3114464,59.6774193548387,,3,18.1896774193548
3253806,53.6666666666667,,2,16.3576
1014342,56.6,,2,17.25168
1014360,63.75,,1,19.431
1457010,66.95,,2,20.40636
2800237,62.5454545454546,,3,19.0638545454545
1897375,35,,2,10.668
625380,59.703071672355,,4,18.1974962457338
1588015,61.2871287128713,,5,18.6803168316832
1014486,77,,2,23.4696
144365,56.1052631578948,,4,17.1008842105263
1588031,63.9830508474576,,5,19.5020338983051
1385463,75,,1,22.86
782015,59.0868055555556,,6,18.0096583333333
2686426,77,,2,23.4696
348147,59,,2,17.9832
1014506,30,,1,9.144
150550,25.2439024390244,,4,7.69434146341463
2604471,43.3030303030303,,4,13.1987636363636
625871,53.0334572490706,,5,16.1645977695167
1014367,63.3333333333333,,2,19.304
1014503,60.1111111111111,,2,18.3218666666667
3332045,42.8,,2,13.04544
625356,58.1428571428572,,2,17.7219428571429
1014430,75.5,,2,23.0124
146397,54.0294117647059,,4,16.4681647058824
1588121,62.3777777777778,,4,19.0127466666667
431309,64.8819188191882,,7,19.7760088560886
144672,56.2383419689119,,3,17.1414466321244
3314118,72,,1,21.9456
1457043,63,,3,19.2024
1014344,54.3846153846154,,3,16.5764307692308
416005,46.25,,1,14.097
421017,70,,1,21.336
2487033,58.8888888888889,,2,17.9493333333333
1859690,28.8666666666667,,5,8.79856
1014557,72,,1,21.9456
1702853,62.9411764705882,,5,19.1844705882353
150022,55,,1,16.764
416018,59.628762541806,,4,18.1748468227425
154118,66,,1,20.1168
3332050,55.1315789473684,,3,16.8041052631579
63933,89,,1,27.1272
1014494,54.5,,1,16.6116
2437345,75.4,,2,22.98192
3332040,58.8139534883721,,2,17.9264930232558
782135,69.4358974358974,,3,21.1640615384615
84716,81.2592592592593,,2,24.7678222222222
343650,54.5882352941177,,3,16.6384941176471
1456941,61,,1,18.5928
1588093,65.4634146341464,,2,19.9532487804878
155726,35.5,,3,10.8204
1014524,57.1538461538462,,2,17.4204923076923
2800262,63.9565217391304,,4,19.493947826087
1014355,63.5,,2,19.3548
421249,58.1428571428572,,2,17.7219428571429
345921,50,,1,15.24
3340046,68.5831578947369,,5,20.9041465263158
1588108,55.875,,5,17.0307
2686452,58,,1,17.6784
149522,67.5,,1,20.574
394972,50.3333333333333,,3,15.3416
1014502,63.3333333333333,,1,19.304
155193,57.0387596899225,,3,17.3854139534884
1014484,30,,1,9.144
84698,55,,1,16.764
64419,72,,2,21.9456
153979,78.5,,1,23.9268
3332044,57.8571428571429,,2,17.6348571428571
3385789,37.3818181818182,,5,11.3939781818182
149375,68.3333333333333,,1,20.828
415921,30.2075471698113,,2,9.20726037735849
63945,77.5,,1,23.622
421060,64.8819188191882,,7,19.7760088560886
84782,81,,2,24.6888
355778,61,,2,18.5928
76151,73,,1,22.2504
1014516,58.0555555555556,,2,17.6953333333333
421491,52.0721649484536,,4,15.8715958762887
422457,56.965811965812,,5,17.3631794871795
2800245,62.5454545454546,,3,19.0638545454545
1014498,54.5,,1,16.6116
344544,44.8461538461538,,2,13.6691076923077
150549,25.1923076923077,,3,7.67861538461539
149564,51.3888888888889,,2,15.6633333333333
348061,50.1351351351351,,3,15.2811891891892
3253804,62,,1,18.8976
1014509,58.4,,2,17.80032
1481497,63.85,,4,19.46148
422227,50,,1,15.24
395236,45,,1,13.716
1456975,65.5648535564854,,5,19.9841673640167
84563,62.5652173913044,,2,19.0698782608696
430025,59.0868055555556,,6,18.0096583333333
415199,52.1111111111111,,2,15.8834666666667
144453,53.1666666666667,,2,16.2052
625821,62.4983713355049,,6,19.0495035830619
625041,55.6503759398496,,4,16.9622345864662
149556,67.5,,1,20.574
1702364,66,,1,20.1168
1602238,45.9117647058824,,3,13.9939058823529
149513,67.5,,1,20.574
1611820,57.406779661017,,4,17.497586440678
431304,61.0925925925926,,3,18.6210222222222
627346,55.6503759398496,,4,16.9622345864662
84704,56.08,,2,17.093184
1014564,63.3333333333333,,1,19.304
151243,20,,1,6.096
76226,79,,1,24.0792
1588028,62,,1,18.8976
625340,57.9107142857143,,3,17.6511857142857
395250,62.4965517241379,,5,19.0489489655172
421248,58.1428571428572,,2,17.7219428571429
348198,63.2857142857143,,2,19.2894857142857
1014537,54.5,,2,16.6116
150948,43.0519480519481,,4,13.1222337662338
415229,59.5174825174825,,3,18.1409286713287
154994,46.8333333333333,,2,14.2748
1904087,35,,1,10.668
415475,60.8009259259259,,5,18.5321222222222
415458,63.8317757009346,,3,19.4559252336449
150648,26.6842105263158,,4,8.13334736842105
421260,59.703071672355,,4,18.1974962457338
2513689,20,,1,6.096
76432,78,,1,23.7744
344555,64.6111111111111,,3,19.6934666666667
415863,72.75,,1,22.1742
1014558,77,,2,23.4696
154043,100.6,,2,30.66288
431267,52,,1,15.8496
1014500,54.5,,1,16.6116
1014416,75.5,,1,23.0124
155643,45,,3,13.716
3332048,54.5,,2,16.6116
422383,59.9255319148936,,3,18.2653021276596
79580,75.75,,2,23.0886
415500,67.010101010101,,4,20.4246787878788
1014559,75.5,,1,23.0124
422504,59.703071672355,,4,18.1974962457338
2437333,72,,1,21.9456
1014368,58,,1,17.6784
448354,45,,1,13.716
1672474,22.1428571428571,,2,6.74914285714286
3120194,55,,1,16.764
2686310,75.5,,1,23.0124
448546,61.0925925925926,,3,18.6210222222222
149518,67.5,,1,20.574
421239,58.3333333333333,,1,17.78
344551,43.7647058823529,,2,13.3394823529412
346136,68.6813186813187,,2,20.9340659340659
1424858,29.5,,2,8.9916
2861552,61,,1,18.5928
3332060,66.1379310344828,,3,20.1588413793103
3253829,100,,1,30.48
1014422,75.5,,2,23.0124
86567,93,,1,28.3464
76223,65,,1,19.812
1910243,45.2727272727273,,3,13.7991272727273
1014485,54.5,,1,16.6116
345844,65,,1,19.812
1703147,47,,1,14.3256
2686453,55.25,,1,16.8402
83177,42,,1,12.8016
1456950,54.4038461538462,,4,16.5822923076923
2686294,75.5,,1,23.0124
149365,68.3333333333333,,1,20.828
362395,48.8117647058824,,5,14.8778258823529
1014345,68.55,,2,20.89404
155061,46.7894736842105,,3,14.2614315789474
1483052,45,,1,13.716
1385582,94,,1,28.6512
1014435,63.3333333333333,,2,19.304
63966,65,,1,19.812
431644,65.5412541254125,,5,19.9769742574257
149481,75,,1,22.86
149382,65,,1,19.812
155132,26.5730337078652,,2,8.0994606741573
627553,53.0334572490706,,5,16.1645977695167
635989,58.1428571428572,,2,17.7219428571429
621152,47.0588235294118,,2,14.3435294117647
84603,74,,1,22.5552
431625,45,,1,13.716
1014353,47,,1,14.3256
3385817,66,,1,20.1168
1014499,30,,1,9.144
149353,66,,2,20.1168
625107,71.1482300884956,,3,21.6859805309735
150647,27,,2,8.2296
2437357,72,,1,21.9456
1455244,56.0342960288809,,5,17.0792534296029
64410,82.6,,1,25.17648
61298,72,,1,21.9456
415895,66.6571428571429,,3,20.3170971428571
146470,44,,3,13.4112
2686290,75.5,,1,23.0124
2861568,61.4634146341463,,3,18.7340487804878
64002,77.75,,1,23.6982
1532144,62.9411764705882,,5,19.1844705882353
1457007,66.9285714285714,,2,20.3998285714286
347944,56.3333333333333,,3,17.1704
155523,40,,3,12.192
1014418,63.3333333333333,,1,19.304
61825,112,,1,34.1376
3332047,54.5,,2,16.6116
3332051,59.5625,,2,18.15465
1014426,63.3333333333333,,1,19.304
1424816,26.5384615384615,,2,8.08892307692308
625381,60.1438127090301,,4,18.3318341137124
146500,65.8245614035088,,3,20.0633263157895
1014518,54.5,,1,16.6116
711065,40,,1,12.192
2686311,67.5,,1,20.574
76225,79,,1,24.0792
1014560,75.5,,1,23.0124
421478,59.2758620689655,,3,18.0672827586207
2437309,67,,2,20.4216
64003,77.75,,1,23.6982
2686297,63.3333333333333,,1,19.304
2686280,75.5,,1,23.0124
76173,72,,1,21.9456
84717,81.025,,2,24.69642
347852,65,,1,19.812
146468,38,,1,11.5824
64593,82.6,,1,25.17648
435461,52,,1,15.8496
2437405,75.25,,2,22.9362
3385790,62,,1,18.8976
1014529,58,,1,17.6784
76607,81.6666666666667,,1,24.892
2437387,79.4545454545455,,2,24.2177454545455
148589,66.875,,2,20.3835
1014561,75.5,,1,23.0124
61838,87.25,,2,26.5938
1014514,54.5,,1,16.6116
3385807,52.1111111111111,,2,15.8834666666667
84706,77,,1,23.4696
1456981,62,,1,18.8976
415874,62,,1,18.8976
154024,102.5,,1,31.242
1014487,75.5,,1,23.0124
1385563,112.5,,1,34.29
2686435,60.1111111111111,,2,18.3218666666667
1014365,71,,2,21.6408
149514,67.5,,1,20.574
3332042,58.6842105263158,,2,17.8869473684211
1897372,44.8461538461538,,2,13.6691076923077
149395,68.3333333333333,,1,20.828
1014429,72,,1,21.9456
3332046,74.25,,2,22.6314
421095,58.1428571428572,,2,17.7219428571429
72708,87.5,,1,26.67
84819,74,,1,22.5552
1457023,34.6428571428572,,2,10.5591428571429
1014556,72,,1,21.9456
62969,77,,1,23.4696
347860,65,,1,19.812
3114462,57.75,,1,17.6022
1588037,62,,1,18.8976
154107,60,,1,18.288
1014419,64.375,,2,19.6215
149362,68.3333333333333,,1,20.828
348110,55,,1,16.764
1383580,45,,1,13.716
1014357,63.3333333333333,,1,19.304
154079,66,,1,20.1168
1014488,54.5,,1,16.6116
154005,84,,1,25.6032
1014496,63.3333333333333,,1,19.304
63967,72,,1,21.9456
2686454,58,,1,17.6784
3314091,72,,1,21.9456
1014366,63.3333333333333,,1,19.304
1014512,54.5,,1,16.6116
76469,86,,1,26.2128
149348,61,,1,18.5928
1014504,60.1111111111111,,2,18.3218666666667
431646,57.1739130434783,,2,17.4266086956522
76186,77.5,,1,23.622
347908,50,,1,15.24
421078,45,,1,13.716
1014351,75.5,,1,23.0124
72207,60,,1,18.288
67619,84.1891891891892,,2,25.6608648648649
145397,62.8181818181818,,3,19.1469818181818
2392817,31.5,,2,9.6012
344538,41.1176470588235,,2,12.5326588235294
78227,80.7777777777778,,3,24.6210666666667
2609832,38.7142857142857,,2,11.8001142857143
74424,88,,1,26.8224
67445,72.5,,1,22.098
1455412,71.505,,7,21.794724
2512881,42.2229299363057,,3,12.869549044586
145456,66.4918032786885,,4,20.2667016393443
1385435,36,,2,10.9728
777418,97.5777777777778,,2,29.7417066666667
76791,81.5,,1,24.8412
339993,35,,2,10.668
156142,72.5,,1,22.098
342483,55.5,,3,16.9164
1487639,29.5185185185185,,2,8.99724444444445
147758,25.5555555555556,,3,7.78933333333333
145994,57.7577319587629,,4,17.6045567010309
75408,63.6,,1,19.38528
147728,29.5089285714286,,3,8.99432142857143
145492,65.3375,,4,19.91487
1456305,72.3888888888889,,4,22.0641333333333
145407,60.9621993127148,,6,18.5812783505155
1613204,71.4,,3,21.76272
1612526,30,,2,9.144
342611,53.8235294117647,,3,16.4054117647059
1456051,71.2913043478261,,3,21.7295895652174
145825,62.0526315789474,,6,18.9136421052632
1147454,62.9411764705882,,5,19.1844705882353
1456040,71.1814159292035,,4,21.6960955752212
415950,32.5842696629214,,2,9.93168539325843
73355,75,,1,22.86
145474,60.8064516129032,,4,18.5338064516129
395277,66.1153846153846,,7,20.1519692307692
3384045,39.4333333333333,,3,12.01928
1455326,60.5391304347826,,7,18.4523269565217
395304,55.3295454545455,,6,16.8644454545455
68935,74,,1,22.5552
2393212,41.5625,,4,12.66825
145421,55.2631578947369,,3,16.8442105263158
2496564,43.7180616740088,,3,13.3252651982379
342507,50.3963414634146,,6,15.3608048780488
73611,111,,1,33.8328
74029,59,,1,17.9832
85870,76.4705882352941,,5,23.3082352941176
145424,66.2457627118644,,4,20.1917084745763
145487,67.6666666666667,,4,20.6248
395016,65.0289855072464,,7,19.8208347826087
3340091,63.59375,,5,19.383375
395055,60.9513108614232,,5,18.5779595505618
801612,63.7377049180328,,6,19.4272524590164
1700783,53.3676470588235,,4,16.2664588235294
781489,55.5038759689923,,4,16.9175813953488
153349,91,,1,27.7368
147796,39.8,,2,12.13104
344528,59,,1,17.9832
85906,89.0476190476191,,3,27.1417142857143
145393,66.139175257732,,2,20.1592206185567
2627430,31.9197080291971,,4,9.72912700729927
144378,62.4476534296029,,4,19.034044765343
145505,82.1538461538462,,3,25.0404923076923
145590,59.5555555555556,,5,18.1525333333333
75514,70,,1,21.336
815425,42.2222222222222,,4,12.8693333333333
395032,56.0342960288809,,5,17.0792534296029
145571,66.6133333333333,,4,20.303744
433758,59.4576271186441,,2,18.1226847457627
1456948,54.4322033898305,,5,16.5909355932203
776623,87,,1,26.5176
145829,56.2307692307692,,4,17.1391384615385
342402,51.90625,,4,15.821025
147943,35.28125,,2,10.753725
1531650,65.3333333333333,,2,19.9136
147511,46,,1,14.0208
1531677,47.5,,3,14.478
1532145,62.9411764705882,,5,19.1844705882353
415894,66.6571428571429,,3,20.3170971428571
343409,57.1351351351351,,3,17.4147891891892
341759,47,,1,14.3256
150628,25.9302325581395,,4,7.90353488372093
75352,60.7142857142857,,1,18.5057142857143
75440,79.6666666666667,,1,24.2824
1455413,71.89,,5,21.912072
145130,72.4694960212202,,3,22.0887023872679
2484157,42.0612244897959,,4,12.8202612244898
2512887,41.3953488372093,,4,12.6173023255814
3432232,40,,1,12.192
156091,61,,1,18.5928
800735,47.1371681415929,,5,14.3674088495575
2833635,43.5555555555556,,3,13.2757333333333
150728,28.6363636363636,,2,8.72836363636364
433757,59.5174825174825,,3,18.1409286713287
145414,67.122641509434,,3,20.4589811320755
150517,37.3262032085562,,4,11.3770267379679
395284,63.007874015748,,4,19.2048
1702440,71.3333333333333,,3,21.7424
2486261,43.1428571428572,,2,13.1499428571429
342327,31.8888888888889,,2,9.71973333333333
395278,66.1091445427729,,7,20.1500672566372
145894,61,,5,18.5928
145030,72.375,,2,22.0599
69030,70.6,,1,21.51888
149445,32.5,,1,9.906
145390,63.9775,,4,19.500342
713226,50,,3,15.24
2392796,42.0588235294118,,2,12.8195294117647
395044,58.8220338983051,,5,17.9289559322034
2452515,33,,2,10.0584
1675884,51.2906976744186,,5,15.6334046511628
75361,61.4285714285714,,1,18.7234285714286
394982,57.3571428571429,,5,17.4824571428571
76658,67.6,,1,20.60448
76833,85,,1,25.908
1456353,72.5135135135135,,3,22.1021189189189
145517,46.4,,2,14.14272
145948,53.8076923076923,,4,16.4005846153846
153443,84.7254901960784,,2,25.8243294117647
3384040,57.1428571428572,,5,17.4171428571429
2632261,40.59375,,3,12.372975
801604,60.9903846153846,,5,18.5898692307692
395135,61.2871287128713,,5,18.6803168316832
2826835,36.6666666666667,,3,11.176
145888,65.974358974359,,3,20.1089846153846
1456041,71.1769911504425,,5,21.6947469026549
344529,55.7692307692308,,2,16.9984615384615
414932,60.8222222222222,,3,18.5386133333333
145719,62.8188679245283,,4,19.1471909433962
2604478,41.9090909090909,,3,12.7738909090909
