plot_key,SI_gada_plot,SI_gada_n,n_species
45.6664_-114.4959,16.6836321118319,6,1
47.9324_-109.0593,6.53161733135811,7,1
42.5692_-121.8303,25.442536435724,6,1
44.2489_-123.9238,54.9127508562564,9,1
44.9906_-122.2333,31.5569333953847,3,1
42.4564_-123.1929,18.3257465470804,10,1
36.5501_-105.3348,8.56408997005114,2,1
42.8185_-124.103,22.7766487236587,15,1
42.852_-122.9095,26.7779081063323,6,1
43.5394_-123.6373,40.3450959903925,10,1
45.4587_-123.4852,42.9781988544914,5,1
43.2367_-123.9605,45.1119161452311,6,1
46.6428_-122.6403,29.6953957725742,14,1
45.875_-123.0652,40.8589068905075,5,1
44.4284_-115.8751,18.4666622802417,5,1
42.5871_-123.5178,19.848127104648,18,1
48.2171_-122.0202,31.6098272468817,10,1
45.0579_-117.4342,23.7688765368555,4,1
50.9911_-118.9264,14.7988480247604,2,1
33.2861_-107.8375,12.8769430303029,2,1
48.0901_-117.7268,24.1982033864846,8,1
44.2484_-122.3147,17.0709834263518,13,1
42.1061_-122.5194,25.8795102467691,8,1
40.2122_-123.3939,19.5760815719164,7,1
47.4306_-121.5863,19.6093628952427,12,1
41.0906_-123.3717,21.0881880138151,5,1
45.6827_-117.276,20.734079807521,6,1
48.023_-117.3155,25.0142759343918,4,1
42.524_-122.3939,34.5755945075974,6,1
44.6728_-114.4278,16.8618396264792,4,1
47.4301_-123.1591,21.0560623017609,14,1
44.6685_-121.9635,25.8849695354278,14,1
47.1326_-121.1595,19.1392013961435,6,1
45.7717_-121.7657,37.6330283807886,5,1
45.4605_-113.917,13.3159635873216,4,1
44.5954_-118.281,22.4782484557562,4,1
38.8194_-120.707,36.2230532894186,2,1
45.5515_-115.528,12.1990996143136,1,1
45.4384_-114.6203,11.7092228917249,2,1
48.2482_-118.4149,20.8639514368946,12,1
45.3315_-111.5048,15.8283287453436,4,1
46.3039_-114.6441,17.5334087028846,2,1
43.1164_-124.0386,49.2136496491976,3,1
36.764_-107.0783,18.975803595554,4,1
45.8041_-121.9429,46.2578178682262,10,1
44.5104_-122.4014,30.014551327953,15,1
47.3521_-123.5783,32.0328007019789,25,1
42.0043_-124.0193,32.1460167861613,10,1
44.4988_-122.2473,24.0293876397269,12,1
47.1367_-123.5875,40.650096202163,5,1
46.9684_-121.2085,25.3127160821128,6,1
45.6728_-115.685,13.9292004667712,2,1
36.0884_-106.727,16.4108002989129,1,1
43.4847_-124.1143,35.0107464867335,5,1
45.5478_-118.5353,21.703865690522,4,1
46.2979_-123.3758,38.2451256932161,2,1
45.1756_-118.4999,15.6055823945754,7,1
39.307_-120.9125,24.1345545828069,6,1
45.0316_-114.4595,15.7054754751369,1,1
48.1581_-121.4114,31.592831712871,15,1
42.3565_-123.6005,26.3267539259198,14,1
48.5246_-119.7928,24.4095552793057,11,1
43.7968_-111.0008,20.3189491946374,3,2
42.0194_-122.7786,29.9157074014849,9,1
39.1956_-120.6004,17.8868936437155,8,1
40.0681_-106.021,14.7311953854299,11,1
42.5051_-123.2946,35.8819249121892,3,1
44.0913_-123.4401,33.6172237834278,4,1
45.7093_-114.2364,26.0372177389779,4,1
46.387_-122.955,30.531914014535,10,1
45.2762_-121.4289,24.6332702791848,6,1
45.3448_-121.4329,21.7161364688086,6,1
46.8945_-113.1085,12.3354355535016,7,1
48.0436_-117.7943,23.5965744219607,4,1
42.0774_-124.1496,38.3920395321129,10,1
43.4404_-123.6306,32.7258889611545,38,1
46.5466_-123.6731,28.7551467963435,9,1
45.3924_-122.1972,28.9157820267626,10,1
39.4736_-122.7564,29.0603662471984,6,1
44.8824_-115.7993,19.5096104103248,2,1
37.2577_-106.2896,10.8012968104429,4,1
46.1749_-122.9437,25.4107372825168,3,1
44.5719_-115.8769,19.582363951824,8,1
48.6298_-118.6255,15.1619558937561,4,1
44.2452_-121.696,27.1494313565198,10,1
47.6166_-115.4016,25.2980432471242,4,1
44.7152_-113.7111,21.1067700783525,6,1
42.5459_-124.1001,28.1517879282403,10,1
46.5863_-122.2161,35.4404858402152,8,1
44.6861_-114.5478,14.6383530024122,2,1
48.7995_-122.4626,21.7299995673431,16,1
45.087_-123.8329,37.9257119368809,14,1
44.6423_-118.7905,19.1994832249987,6,1
42.4803_-122.3351,19.0886070354766,6,1
33.5619_-109.0618,16.5585710671322,4,1
45.9542_-122.3539,23.5058757217017,6,1
42.5031_-122.695,26.539131724793,5,1
44.5958_-114.534,14.0067097858646,2,1
45.8068_-121.6473,25.3848455524118,10,1
48.611_-118.2468,18.9671513544548,12,1
45.784_-121.2546,29.0220605512116,6,1
45.151_-119.2024,22.8977738005647,9,1
48.4235_-115.0363,16.3786889901617,5,1
39.1926_-123.5658,45.3416046358164,10,1
38.8588_-108.6784,15.2463417306608,5,2
45.8946_-122.9647,31.0720345866845,15,1
48.0335_-124.2122,40.5414049573958,12,1
42.854_-122.7967,35.3611878159528,4,1
43.3863_-122.7219,36.0274234024479,7,1
47.1366_-111.0019,9.00238432885442,5,1
43.332_-124.3064,15.1972804417098,2,1
43.1495_-122.6987,35.4816217903524,4,1
41.7514_-122.8083,25.5449317933987,6,1
46.0442_-122.4149,23.7840330868201,13,1
44.9154_-123.9362,27.9731116080214,20,1
47.3256_-123.3167,35.9223320397304,9,1
46.203_-122.7204,35.5211596861699,11,1
48.0158_-124.4015,29.1138330956678,10,1
45.85_-122.4093,40.5210273511681,8,1
42.6467_-123.7219,31.1172717170926,5,1
46.0886_-122.1681,29.4168723688359,10,1
38.9834_-105.2256,14.1545038410719,2,1
40.7464_-110.9391,12.7516773274265,6,2
44.6959_-109.4802,13.8179437688338,4,1
35.8306_-109.299,20.6669850150833,2,1
40.8032_-123.4039,22.9013867670656,2,1
37.8013_-106.9269,14.6721646911322,14,2
44.7662_-122.0657,15.2518346560662,6,1
43.5193_-115.0791,20.0511813758488,4,1
44.5636_-119.3146,18.7128527621342,9,1
43.7794_-122.3459,36.957049782849,12,1
45.9956_-121.868,24.861746391536,6,1
40.6679_-123.924,26.2260967097334,8,1
48.4526_-118.4059,24.8595419083794,9,1
43.5747_-123.8345,35.4534625115478,11,1
43.4502_-110.9353,17.308150379094,3,2
42.6241_-123.869,35.9537765487291,6,1
46.5839_-123.5927,31.5328994403804,24,1
46.2347_-115.4369,19.7405771542891,4,2
42.5733_-122.4315,41.3479464239089,3,1
47.4551_-123.4045,18.9368473250574,15,1
46.2342_-117.9146,24.5041166144028,1,1
48.433_-121.5182,24.5317714770279,7,1
44.8463_-115.6331,19.2362809529769,6,1
44.5701_-122.6801,38.6817756610114,12,1
40.6957_-122.7863,22.8758167086808,3,1
42.3015_-124.0608,31.7726608915951,8,1
45.3312_-110.6756,12.4164254640581,6,1
47.0798_-122.8762,25.2048117846262,9,1
45.1662_-118.3002,23.7338772308979,4,1
44.2206_-123.8396,37.714389738976,22,1
43.4427_-123.0984,32.8289736520067,10,1
48.646_-118.6139,20.4216,2,1
47.173_-123.388,33.8881504550343,10,1
46.4391_-121.8907,46.1782473979506,20,1
42.4412_-105.7167,13.9436820842356,4,2
45.2541_-118.2196,29.4603614021359,1,1
43.1898_-124.3088,24.2418476703319,18,1
42.9859_-123.5926,26.0181523602649,20,1
45.709_-122.1366,32.9081717126535,10,1
48.0845_-116.1846,29.0005736210295,2,1
44.2317_-114.8587,16.1682703733062,8,1
43.5316_-110.5705,19.3479561193687,2,1
39.9056_-121.0815,28.5446690557721,5,1
40.8752_-105.5412,11.0272698393426,3,1
44.7128_-122.6129,46.4248903405996,8,1
46.2013_-114.8779,23.9940848919558,2,1
46.4445_-123.0948,31.4425123073877,14,1
47.2168_-121.1004,23.102745740244,7,1
45.8965_-121.8353,31.4070786449977,10,1
42.2294_-123.7275,12.1253056709145,2,1
39.9989_-123.9222,33.1199851520232,2,1
40.0834_-123.2998,26.1035751562087,6,1
44.1054_-122.2422,39.762520162573,5,1
39.7458_-122.8057,18.0889363583843,9,1
46.5019_-112.1147,13.6303756145173,2,1
46.508_-111.3204,14.7191484277469,2,1
42.5523_-122.4526,17.7261262336042,4,1
47.2796_-120.5385,20.1536009764945,2,1
33.6867_-109.0102,15.9048098406091,3,1
42.6055_-123.6471,27.6535636714376,6,1
43.3634_-122.2558,33.2884874011498,6,1
42.9455_-122.6969,48.7895911646381,9,1
46.5869_-123.6695,29.1168137552439,13,1
46.2796_-110.3642,11.7309222430093,4,1
46.973_-121.2365,25.8932736912681,7,1
43.678_-123.8431,33.3909757090181,10,1
40.3843_-105.6007,10.3815188758798,4,1
44.7675_-118.8158,18.7822108590517,3,1
40.2433_-121.4387,26.4753526856712,6,1
42.8495_-124.4105,31.6773317498819,11,1
48.6033_-120.0641,18.2546664584005,10,1
46.6385_-121.022,22.4117740594168,5,1
39.7368_-123.7248,25.6774144825407,34,1
42.7685_-122.3634,33.3424044874485,5,1
48.2924_-115.7351,24.0234955955699,8,1
42.4218_-123.722,24.1365976818521,4,1
44.1286_-122.0466,42.99361951671,2,1
46.7384_-124.0249,32.1681886329981,15,1
48.5821_-120.4402,21.4843308665617,6,1
40.4084_-123.0143,36.1324253830394,7,1
42.8481_-122.7307,30.2749498256644,15,1
45.5496_-123.6643,33.5239659608252,13,1
42.2912_-124.3565,32.5203178033017,12,1
44.3935_-123.7912,49.9740733549823,7,1
48.9732_-116.3069,25.7646184307276,2,1
47.274_-121.223,21.4121506809063,3,1
48.3954_-116.8584,18.7655076146382,4,1
48.2118_-115.6566,13.2156513550983,4,1
48.621_-116.4514,18.4783958714495,9,1
43.1738_-110.6257,20.0947163304322,4,1
44.3169_-119.3278,16.5987008392665,6,1
43.5892_-122.5867,23.4716539307082,6,1
46.9094_-122.3262,29.1298907216706,3,1
46.4605_-121.609,24.0967012710662,12,1
46.7745_-110.4843,17.36994235839,6,1
35.4069_-107.3715,15.9753716868594,6,1
44.5956_-121.9975,21.8112853407436,3,1
47.7491_-122.9255,28.5996404362645,10,1
43.0958_-122.9986,28.4209918549674,10,1
48.3132_-114.1075,17.4629632325177,2,1
46.5007_-123.7233,37.8717455950665,8,1
42.8766_-122.8657,47.3836215536702,18,1
48.6762_-113.9241,23.3232851152874,8,1
32.7652_-105.576,11.8334101766833,5,1
42.454_-123.5645,30.8984112337215,7,1
47.6687_-115.8028,18.7904613783862,8,1
45.2323_-121.5993,31.6097729647087,6,1
32.7092_-105.7613,24.3701384064177,3,1
44.7639_-122.2372,22.2914947167746,21,1
39.0618_-106.7959,12.1918433734183,6,2
45.3261_-122.4274,38.2712155320974,9,1
48.8826_-117.142,30.1337353511524,8,1
40.4225_-123.8321,25.3007017340603,17,1
48.5044_-114.635,16.9956905446012,3,1
48.2504_-115.1957,13.5824886428532,4,1
40.7542_-123.2634,21.1272600498752,4,1
40.4768_-123.6797,24.9087499388436,5,1
47.1304_-123.4632,30.9593601682751,16,1
45.7828_-121.4958,30.7652004567409,9,1
45.4509_-121.6397,32.0589970581329,7,1
45.7935_-112.6311,12.508699670937,4,1
42.5497_-123.8297,39.6279187463063,8,1
48.9363_-117.6438,14.6336676482034,3,1
45.9869_-118.053,29.027378962951,5,1
43.7057_-115.5118,18.6780896131975,10,1
47.537_-108.5262,11.6008466676256,2,1
42.1516_-122.3058,17.1241282719929,4,1
46.294_-122.2171,21.1952260848375,6,1
43.3881_-115.3395,23.0983936993204,5,1
46.874_-114.1807,15.466407685558,6,1
46.7806_-111.8416,13.4920219122844,1,1
47.9677_-124.4761,29.7220594875177,10,1
41.8865_-123.5397,12.0291536651317,5,1
44.1727_-122.3842,45.1596125431276,16,1
41.0169_-123.9383,29.301018327335,11,1
48.5028_-117.4788,20.4347830123466,12,1
36.9624_-104.9994,16.2803346381482,3,1
44.6911_-109.4161,11.2857910252853,4,1
46.9276_-114.4356,18.8084001233705,6,1
41.2853_-123.8143,28.9015522839988,5,1
41.4441_-123.931,30.7489404753301,4,1
45.0802_-108.3336,11.1371358914483,4,1
44.6034_-109.3022,9.56476568081183,4,1
48.4529_-117.3772,18.3895926677006,3,1
41.4387_-123.7893,14.6131829966926,9,1
44.9569_-123.5833,30.3299362454503,12,1
44.3658_-122.6215,34.7355697830893,16,1
44.7632_-121.5689,21.2215171420974,4,1
50.1371_-119.5561,17.9915333798233,5,1
48.7262_-115.6654,28.1700125602612,2,1
36.9717_-104.6051,12.4017491270883,2,1
44.0425_-118.6327,15.2909560466386,3,1
45.6927_-110.9339,16.5590141579565,4,1
44.3422_-109.4862,9.68680654565648,4,1
46.7455_-114.1906,14.1475917983618,7,1
46.6001_-114.1357,13.6354073294516,4,1
39.3922_-105.4135,10.223514285866,7,1
40.0051_-122.7218,13.6210416063317,6,1
48.9176_-114.9523,14.4466799540072,4,1
39.5093_-106.9066,16.0732576610782,4,1
50.3289_-120.0259,18.1583368787782,1,1
43.9326_-122.217,38.8162163167351,18,1
38.8906_-105.4737,12.4780786040056,12,2
48.5856_-124.1355,35.8640748050731,4,1
46.1259_-115.5836,18.8799606571929,1,1
43.7309_-123.5726,35.4564415418804,10,1
45.8947_-121.6584,29.7218818076172,10,1
44.8627_-121.7862,22.1080817711092,3,1
48.6714_-117.3159,21.7258629689014,6,1
45.5842_-123.7051,31.1857612063151,8,1
44.8847_-118.0796,23.9600528630715,7,1
41.986_-123.0647,27.9969563077654,12,1
43.4902_-123.5715,43.174765478383,5,1
47.7642_-115.8694,21.1065094870004,1,1
48.4702_-119.8891,20.7146701958011,9,1
44.5268_-116.1779,17.9471579178704,3,1
46.1346_-115.072,17.9854269118032,2,1
45.9013_-122.3453,38.4356410867447,12,1
44.7253_-118.2994,17.7702094432525,12,1
45.473_-116.3649,26.2733347038365,2,1
39.389_-121.1789,34.4869441447019,7,1
37.1633_-119.6999,36.2956228693021,1,1
42.6987_-123.3051,21.2701621123827,20,1
42.3071_-122.5003,39.7741021044337,6,1
40.0047_-121.1466,14.346737214418,3,1
42.4985_-111.5363,18.9560108752414,1,1
43.0454_-123.9053,35.7377427677604,11,1
44.6129_-123.5081,26.2288546261111,16,1
51.2674_-125.7291,29.9802878398525,2,1
47.9141_-120.2888,20.2562380526301,5,1
44.3191_-123.4356,25.2717374034949,12,1
36.6309_-106.1179,14.9796610516351,3,2
48.0884_-117.3464,24.485926332492,7,1
48.1723_-116.8049,23.0987778668241,4,1
38.9109_-107.4341,19.8338304893733,2,1
46.4336_-122.9271,31.6470653006224,15,1
38.9075_-107.246,19.9478409454545,3,2
48.2774_-120.1652,20.8401062978563,9,1
47.8886_-120.2535,21.7433197782975,2,1
40.9972_-123.6035,28.8383602851827,8,1
45.9889_-121.0063,23.3039995093788,9,1
44.7627_-118.2617,19.3428705572729,6,1
48.9882_-117.7252,26.5251100995236,6,1
37.3854_-107.4338,14.3085246575568,2,1
43.781_-122.4803,41.1542722993138,20,1
48.1432_-113.4138,20.1981352927527,6,1
50.0512_-126.394,21.4854432011235,4,1
47.5947_-120.419,19.1419922829902,6,1
43.6028_-114.6423,16.2939520871911,4,1
32.6812_-110.4247,21.7847630024856,2,1
47.2639_-115.8125,22.8882172148445,4,1
48.7893_-119.1916,30.3168660705015,3,1
41.1419_-123.6274,26.3146387606388,6,1
47.3064_-120.6421,24.2088383041846,6,1
48.4301_-115.7798,17.0870621666032,8,1
39.6507_-106.2837,9.65792835196216,9,2
46.9806_-114.9566,21.8015805090677,4,1
47.537_-115.7374,23.3049846225544,1,1
46.86_-115.5671,16.9994912805048,1,1
48.1867_-121.5224,38.9714281086293,3,1
33.8898_-109.703,19.4701035249846,6,2
46.1423_-114.3816,13.2932954136835,3,1
45.7095_-117.272,21.8574768384911,6,1
47.0781_-121.6249,27.9320303207011,6,1
42.8226_-122.9326,30.4499573969678,9,1
47.9394_-120.5508,25.2944521927435,2,1
41.7391_-123.6076,29.1486370928313,4,1
43.9253_-122.2838,23.5694584258111,9,1
40.7913_-122.9535,14.7861054186485,4,1
43.9269_-124.1167,19.6459476608732,6,1
44.9524_-123.5151,34.7775243163901,10,1
46.2974_-123.1662,36.2500243162089,20,1
45.9211_-115.2266,22.7666390454623,6,1
40.9189_-105.5924,14.6461598962013,2,1
38.3095_-105.8027,10.6383104556569,6,1
46.2539_-112.4611,14.4611010692666,5,1
45.1965_-119.0496,24.9231981274264,6,1
43.9825_-122.3216,33.1123794331869,10,1
47.9657_-124.1722,30.0603764251604,5,1
45.0608_-119.4874,23.1206277670302,6,1
48.9774_-118.8519,15.7228574750025,6,1
39.3014_-105.2855,9.06394721367742,5,1
42.055_-123.0662,22.8123344410205,6,1
39.8147_-123.8048,27.5477350309586,5,1
40.3023_-123.9815,38.6963475932018,10,1
41.963_-123.5583,16.8012432790793,6,1
44.9961_-117.3774,27.5475086634389,19,1
44.6195_-118.1404,19.1984369878612,7,1
45.894_-118.0231,25.0390790553626,5,1
48.0114_-117.5332,19.6269847665603,6,1
47.4029_-116.6657,19.7681109962545,4,1
45.7252_-112.8683,7.99672071520833,4,1
47.3586_-116.2277,17.5519966807583,2,1
45.1268_-118.6576,19.1181943624522,4,1
44.7374_-121.9235,31.0793942450275,12,1
46.8423_-114.5714,21.5106397986423,4,1
40.1575_-123.6665,27.0865095130584,16,1
40.1477_-121.1371,15.3457009712335,3,1
48.1313_-115.1606,21.5517632486869,5,1
39.2763_-122.7025,25.510810269059,6,1
47.3467_-116.069,21.6958722020703,2,1
45.5063_-118.2072,23.4000984856926,13,1
47.0771_-112.3076,9.58852238272198,4,1
44.9125_-121.9201,21.4564270103378,27,1
42.3021_-123.6939,25.7305502936754,4,1
43.4115_-123.5041,37.3294296364938,5,1
48.1607_-116.4738,28.9550618031755,6,1
45.931_-114.0343,17.6041605368992,2,1
44.6172_-123.9861,22.5743673869811,26,1
44.6083_-123.8463,32.7514981766474,18,1
44.5849_-123.9215,34.8712313534158,22,1
46.6348_-111.5257,11.1813294282837,5,1
38.7566_-106.7407,16.4260437128317,2,1
40.9115_-123.9692,42.7576339128618,10,1
42.3624_-123.0531,20.3942854083485,4,1
46.6364_-111.3936,14.9205404553008,4,1
44.1135_-121.9925,47.6619147549394,6,1
48.3621_-122.0838,43.0289117605982,13,1
42.5469_-110.8595,17.6184751905057,4,2
45.1045_-116.9855,22.8583730257714,7,1
40.6875_-123.2464,28.1763392229013,5,1
48.1896_-117.2077,18.5045888857031,6,1
45.609_-116.9687,20.8069204797023,6,1
45.8085_-117.1867,14.9528661384928,6,1
44.4578_-123.6438,44.9861719696421,10,1
47.3752_-114.4139,13.805187376144,2,1
46.9509_-110.4025,13.5149045424251,4,1
48.4542_-118.4479,19.8525002147217,3,1
45.1831_-122.1277,36.2016543155153,17,1
48.5689_-117.4051,27.0191172407,6,1
45.8553_-122.2809,26.4506595637333,8,1
37.2451_-104.9731,11.2247533171434,4,1
44.5695_-122.139,19.0095543620965,2,1
45.8165_-117.0113,21.8935714709675,12,1
45.0605_-118.7607,27.9408435217382,1,1
33.3612_-108.2097,16.1051957377975,2,1
48.4128_-118.85,23.6229969759677,3,1
44.3006_-122.1776,29.7343713520067,24,1
43.9792_-122.3904,35.834841643799,8,1
47.9688_-122.7881,29.7670555340208,14,1
46.7812_-116.6852,26.7388759260138,4,1
42.9692_-111.4132,21.6002658057747,5,1
43.5819_-121.9087,21.872423171572,6,1
48.5504_-121.9442,37.1315909962151,7,1
45.6176_-113.6939,12.7921929370434,6,1
44.6124_-122.3408,29.7309592651027,13,1
43.1773_-123.7271,33.3734249453984,15,1
36.955_-104.33,12.1843606785507,4,1
45.627_-113.3715,17.2487712237412,9,2
47.6446_-114.4744,17.470908760871,4,1
46.671_-115.3603,28.7124690817845,3,1
48.7906_-117.7287,26.5362766252721,14,1
44.6647_-121.5757,27.8010012533497,6,1
48.6052_-122.8788,33.2833095089467,6,1
48.5242_-119.2187,12.7819094682172,9,1
45.0616_-121.7516,22.0124444448654,5,1
42.6668_-124.0631,39.0077403875004,8,1
44.6442_-113.017,10.5343869968223,4,1
39.6702_-122.95,27.7398833629359,3,1
43.9281_-109.1757,18.7232811902956,1,1
38.5545_-107.2327,13.4768129704192,2,1
39.7061_-121.2296,29.4797539933321,4,1
38.3379_-105.7797,11.1103105677958,2,1
43.2811_-124.111,43.3810549592996,10,1
41.986_-123.1307,26.9780565032542,5,1
46.8674_-111.7806,12.3070166589455,3,1
42.997_-124.2607,34.6956904683329,15,1
38.8386_-122.8461,18.8426864257535,6,1
48.2503_-115.3214,12.5996137444172,4,1
43.7843_-122.3154,30.2289680643688,14,1
44.4703_-123.4306,37.9577410614986,23,1
47.5231_-112.8636,13.0477762912604,4,1
48.6606_-120.8367,19.9820247408482,9,1
43.926_-122.2446,31.5918618628265,6,1
42.6468_-124.2271,14.567035594518,3,1
46.5915_-123.8803,30.6158247646833,22,1
50.4829_-118.8314,21.2433625107248,9,1
39.4555_-120.84,13.8977631172442,4,1
48.0599_-114.5857,15.0831136111607,6,1
45.5369_-116.733,33.2318361805987,3,1
42.4506_-124.0944,20.0006452299991,4,1
45.8324_-115.6581,25.8738727544435,2,1
41.1925_-123.7608,33.8522285295324,10,1
48.801_-117.0679,18.8803369911235,4,1
48.3888_-114.4473,16.5093791147223,4,1
43.9774_-122.0139,22.6500489901301,7,1
43.9659_-123.6975,29.7069401154694,10,1
42.9512_-122.6366,22.3975616232539,9,1
40.8168_-123.9938,37.9892083758086,12,1
46.8614_-112.1815,8.65277733675672,4,1
45.3725_-117.3081,27.4821858314862,4,1
46.5373_-112.1838,11.1363997104755,4,1
43.1188_-122.399,30.595885565102,6,1
48.1392_-117.1997,25.6967534543834,7,1
40.2_-124.0695,23.4008695984638,6,1
46.01_-114.8963,25.2461087964057,6,1
43.3164_-122.8299,36.4773405492957,17,1
46.7331_-110.9368,17.2331050023483,3,1
44.6522_-111.4842,11.7157283171827,5,1
45.5456_-118.399,18.8606640165536,12,1
43.9282_-123.9554,32.0464109306624,5,1
48.4312_-120.4035,13.7816827053092,8,1
43.0327_-123.3799,26.809300715927,5,1
44.0539_-123.9277,38.6273039320178,8,1
46.639_-116.2163,19.8850098706045,1,1
44.9769_-116.1756,20.7241342790568,5,1
45.1852_-123.8692,27.9370913610643,5,1
42.5387_-122.5916,32.6153461518303,11,1
44.2012_-123.8281,36.2186356160035,8,1
45.7669_-115.5246,16.3216878532719,2,1
48.2973_-118.4108,28.6864427368764,7,1
48.2474_-118.2853,32.1804171008363,8,1
39.1401_-123.3573,27.731238220825,9,1
48.4304_-118.8147,13.5873891578733,10,1
42.427_-123.7636,36.3676643008538,25,1
40.2573_-121.0548,15.563409181524,5,1
36.1254_-108.9016,13.006502586792,3,2
44.7136_-122.2637,30.0177395843802,16,1
32.132_-110.5236,15.9388693169376,2,1
45.7252_-116.1091,13.8947261158439,2,1
36.2662_-106.6155,13.9942411424496,5,1
48.7658_-118.4914,16.0611375996996,6,1
33.6492_-109.3421,23.7563914510538,3,2
40.7037_-123.6489,23.9765154943692,6,1
47.1606_-114.8195,16.2281308374617,4,1
45.7374_-115.8557,27.0319248306567,4,1
45.0059_-115.223,17.492199951155,6,1
48.7582_-118.2329,18.5132293958998,6,1
44.2738_-122.4159,30.9733479154148,8,1
44.97_-112.0101,18.0823086096546,4,1
43.4748_-115.1514,17.2485870378106,5,1
42.4212_-124.2934,10.4977444251875,6,1
45.8099_-116.3853,22.1967937967268,2,1
43.7095_-122.4892,27.5408921115051,7,1
42.7686_-124.2373,27.65897751995,3,1
35.7821_-105.5084,14.9957455928252,2,1
43.0461_-122.9057,40.3942675010575,8,1
45.7338_-121.4295,29.8078740743722,6,1
50.0957_-121.0984,15.3415171599503,4,1
47.2817_-123.6012,36.7936824267849,11,1
49.5695_-120.5421,22.8749241694194,5,1
45.7158_-115.3461,20.3424697430925,1,1
45.0265_-118.3775,16.38132282363,6,1
36.4953_-109.16,18.0411222823511,4,1
44.4172_-122.4117,57.3011601102553,3,1
43.2894_-123.5764,30.1741983193862,10,1
42.9028_-122.8503,24.293147184367,16,1
36.45_-109.1626,19.5801316297017,4,1
44.3595_-119.2596,12.318184771768,12,1
44.0222_-122.138,49.7404770559014,6,1
44.7045_-118.4473,19.6488741716902,2,1
42.8735_-122.4362,33.8862183995191,30,1
45.7105_-117.2365,30.2167300192009,12,1
37.2763_-104.8905,12.2875573163408,4,1
47.2826_-123.8958,28.4581306356735,10,1
44.1201_-122.4772,47.8478516564044,21,1
48.4956_-117.3644,24.3731281858592,6,1
44.112_-118.4819,21.7998353589501,4,1
44.5_-114.9255,19.5153940442435,6,1
46.0928_-112.5556,10.8394352151272,4,1
